gender,race,ses,test,homework,tv_games,work,grades,service,sports,music,student_gov,honor,journalism,vocation,income2011
1,5,-0.72,49.57,3,3,0,5,1,0,0,0,0,0,0,29000
1,4,-1.01,43.1,2,5,0,6,1,0,0,0,0,0,0,29000
0,3,0.08,51.34,6,4,0,3,0,1,0,0,0,0,0,29000
0,2,-0.91,38.16,6,5,0,4,0,1,0,0,0,0,0,29000
1,0,0.56,48.04,5,4,1,4,0,1,0,0,0,0,0,29000
1,0,0.56,54.36,7,4,2,5,0,1,0,0,0,0,0,29000
1,0,1.09,49.94,6,1,0,5,1,1,0,0,0,0,0,29000
0,4,-0.34,40.23,6,8,0,3,0,2,0,0,0,0,0,29000
0,3,-0.27,38.86,7,1,2,3,1,0,1,0,0,0,0,29000
1,0,-0.34,54.77,5,0,1,5,1,0,1,0,0,0,0,29000
1,0,-0.03,62.95,7,2,0,6,1,0,1,0,0,0,0,29000
0,4,-1.18,41.35,30,1,0,2,0,0,0,1,0,0,0,29000
0,0,0.25,62.03,98,5,0,5,0,0,0,1,0,0,0,29000
0,0,0.94,49.35,5,2,3,3,1,0,0,1,0,0,0,29000
1,3,0.85,55.11,18,3,0,6,1,0,0,1,0,0,0,29000
0,0,1.19,54.32,3,1,0,5,0,0,0,0,1,0,0,29000
0,0,0.26,62.85,30,3,0,5,1,0,0,0,1,0,0,29000
0,0,1.01,63.95,1,4,8,5,0,0,1,0,1,0,0,29000
1,0,0.79,59.2,4,3,1,6,0,0,1,0,1,0,0,29000
1,0,0.01,52.19,16,3,0,6,0,2,1,0,1,0,0,29000
1,3,0.93,50.21,7,1,0,3,0,0,0,0,0,1,0,29000
1,0,1.31,48.32,20,4,0,4,0,0,0,0,0,1,0,29000
0,0,0.87,64.66,11,4,2,5,0,0,0,0,0,1,0,29000
1,0,1.29,66.25,98,1,0,6,0,0,0,0,0,1,0,29000
1,0,-0.45,67.51,22,4,1,6,0,0,0,0,0,1,0,29000
1,0,-1.09,55.1,2,2,3,4,1,0,0,0,0,1,0,29000
0,0,1.26,68.51,18,2,0,4,0,2,1,0,0,1,0,29000
1,3,-0.16,46.09,8,5,5,6,0,1,1,0,1,1,0,29000
1,0,0.4,57.01,10,2,0,3,0,2,0,0,0,0,1,29000
1,0,0.04,51.79,4,2,1,5,0,2,1,0,1,0,1,29000
0,2,0.27,48.97,6,4,0,0,0,0,0,0,0,0,0,30000
0,3,-0.21,46.14,4,7,0,0,0,0,0,0,0,0,0,30000
0,0,-0.79,47.38,98,0,0,1,0,0,0,0,0,0,0,30000
0,4,-0.52,39.26,1,1,0,1,0,0,0,0,0,0,0,30000
0,0,-1.26,28.28,7,2,0,1,0,0,0,0,0,0,0,30000
1,0,0.23,41.03,2,5,0,1,0,0,0,0,0,0,0,30000
1,5,-1.37,38.84,3,6,0,1,0,0,0,0,0,0,0,30000
0,3,0.02,47.5,3,8,0,1,0,0,0,0,0,0,0,30000
0,0,-0.42,52.57,20,8,0,1,0,0,0,0,0,0,0,30000
0,0,-0.43,53.66,98,8,0,1,0,0,0,0,0,0,0,30000
0,2,-0.97,48.35,13,2,2,1,0,0,0,0,0,0,0,30000
0,5,-1.02,42.17,5,8,9,1,0,0,0,0,0,0,0,30000
0,0,-0.17,38.78,3,0,0,2,0,0,0,0,0,0,0,30000
0,0,0.96,42.87,6,2,0,2,0,0,0,0,0,0,0,30000
0,4,0.15,59.45,12,2,0,2,0,0,0,0,0,0,0,30000
0,6,-1.07,40.06,2,3,0,2,0,0,0,0,0,0,0,30000
1,3,-1.12,37.97,2,4,0,2,0,0,0,0,0,0,0,30000
0,4,0.31,29.51,3,4,0,2,0,0,0,0,0,0,0,30000
0,0,0.71,36.06,3,6,0,2,0,0,0,0,0,0,0,30000
1,2,-1.13,42.84,4,7,0,2,0,0,0,0,0,0,0,30000
0,0,0.01,58.8,17,7,0,2,0,0,0,0,0,0,0,30000
0,4,-0.7,48.87,1,8,0,2,0,0,0,0,0,0,0,30000
0,2,-0.16,54.51,5,4,1,2,0,0,0,0,0,0,0,30000
0,2,-0.58,49.08,3,2,5,2,0,0,0,0,0,0,0,30000
0,0,-0.66,38.51,10,8,7,2,0,0,0,0,0,0,0,30000
1,0,0.13,49.83,20,0,0,3,0,0,0,0,0,0,0,30000
1,3,1.04,46.24,6,1,0,3,0,0,0,0,0,0,0,30000
0,2,0.44,44.58,17,1,0,3,0,0,0,0,0,0,0,30000
1,3,-0.38,49.64,3,2,0,3,0,0,0,0,0,0,0,30000
0,2,0.73,57.99,5,2,0,3,0,0,0,0,0,0,0,30000
0,0,0.11,58.81,10,3,0,3,0,0,0,0,0,0,0,30000
0,0,0.75,38.39,22,3,0,3,0,0,0,0,0,0,0,30000
0,0,0.39,41.34,3,4,0,3,0,0,0,0,0,0,0,30000
1,3,0.11,56.53,16,4,0,3,0,0,0,0,0,0,0,30000
0,0,0.67,48.99,98,4,0,3,0,0,0,0,0,0,0,30000
0,5,-0.16,55.04,2,5,0,3,0,0,0,0,0,0,0,30000
1,0,0.52,48.13,10,5,0,3,0,0,0,0,0,0,0,30000
1,0,-0.25,53.34,10,5,0,3,0,0,0,0,0,0,0,30000
0,2,0.7,50.01,24,5,0,3,0,0,0,0,0,0,0,30000
0,0,0.07,35.57,0,7,0,3,0,0,0,0,0,0,0,30000
0,4,-0.47,40.58,3,7,0,3,0,0,0,0,0,0,0,30000
0,4,-0.57,37.12,1,8,0,3,0,0,0,0,0,0,0,30000
0,0,0.46,45.7,1,8,0,3,0,0,0,0,0,0,0,30000
0,0,1.15,57.83,5,8,0,3,0,0,0,0,0,0,0,30000
1,5,-0.99,42.51,11,8,0,3,0,0,0,0,0,0,0,30000
0,0,0.56,56.52,11,8,0,3,0,0,0,0,0,0,0,30000
0,1,0.56,54.89,15,8,0,3,0,0,0,0,0,0,0,30000
1,0,-0.46,44.32,4,5,1,3,0,0,0,0,0,0,0,30000
1,0,0.87,49.69,4,0,2,3,0,0,0,0,0,0,0,30000
0,3,-0.06,39.41,2,1,2,3,0,0,0,0,0,0,0,30000
1,0,-0.81,39.65,2,1,2,3,0,0,0,0,0,0,0,30000
0,0,-0.04,30.26,8,8,2,3,0,0,0,0,0,0,0,30000
0,0,0.53,48.4,10,8,2,3,0,0,0,0,0,0,0,30000
1,0,0.52,30.28,5,4,3,3,0,0,0,0,0,0,0,30000
1,4,-0.64,45.88,2,2,5,3,0,0,0,0,0,0,0,30000
0,0,-0.73,46.35,5,4,6,3,0,0,0,0,0,0,0,30000
1,6,-0.66,43.14,12,4,8,3,0,0,0,0,0,0,0,30000
1,0,-0.13,51.96,8,1,0,4,0,0,0,0,0,0,0,30000
1,0,-0.07,58.84,9,1,0,4,0,0,0,0,0,0,0,30000
0,0,0.11,57.23,10,1,0,4,0,0,0,0,0,0,0,30000
0,0,1.06,52.58,11,1,0,4,0,0,0,0,0,0,0,30000
1,0,0.56,56.98,3,2,0,4,0,0,0,0,0,0,0,30000
0,0,0.45,51.99,5,2,0,4,0,0,0,0,0,0,0,30000
1,0,0.2,55.76,6,2,0,4,0,0,0,0,0,0,0,30000
1,0,0.73,54.27,9,2,0,4,0,0,0,0,0,0,0,30000
0,0,0.58,43.24,1,3,0,4,0,0,0,0,0,0,0,30000
1,0,0.07,53.84,3,3,0,4,0,0,0,0,0,0,0,30000
0,0,-0.25,41.36,98,3,0,4,0,0,0,0,0,0,0,30000
0,0,-1.04,56.61,3,4,0,4,0,0,0,0,0,0,0,30000
0,2,-0.54,45.89,4,4,0,4,0,0,0,0,0,0,0,30000
0,3,1.01,54.14,6,4,0,4,0,0,0,0,0,0,0,30000
0,0,-0.32,51.63,8,4,0,4,0,0,0,0,0,0,0,30000
1,0,0.03,45.21,9,4,0,4,0,0,0,0,0,0,0,30000
0,6,0.73,59.83,11,4,0,4,0,0,0,0,0,0,0,30000
0,6,-0.3,48.79,12,4,0,4,0,0,0,0,0,0,0,30000
0,0,-0.47,45.33,1,5,0,4,0,0,0,0,0,0,0,30000
0,3,-1.05,41.71,4,5,0,4,0,0,0,0,0,0,0,30000
0,4,0.35,58.2,10,5,0,4,0,0,0,0,0,0,0,30000
0,4,-0.71,42.64,6,7,0,4,0,0,0,0,0,0,0,30000
0,0,-0.48,54.85,2,8,0,4,0,0,0,0,0,0,0,30000
0,3,-0.24,43.88,3,8,0,4,0,0,0,0,0,0,0,30000
0,0,0.32,50.79,3,8,0,4,0,0,0,0,0,0,0,30000
1,3,-0.07,49.05,7,8,0,4,0,0,0,0,0,0,0,30000
0,3,-1.01,56.27,19,8,0,4,0,0,0,0,0,0,0,30000
1,6,0.96,60.1,9,0,1,4,0,0,0,0,0,0,0,30000
1,2,-1.64,39.73,5,1,1,4,0,0,0,0,0,0,0,30000
1,0,-0.4,40.26,6,1,1,4,0,0,0,0,0,0,0,30000
1,3,-0.05,55.81,19,6,1,4,0,0,0,0,0,0,0,30000
1,0,0.77,53.45,7,2,2,4,0,0,0,0,0,0,0,30000
0,0,0.19,48.49,8,3,2,4,0,0,0,0,0,0,0,30000
1,0,0.9,60.26,15,3,2,4,0,0,0,0,0,0,0,30000
0,3,0.96,56.05,9,4,2,4,0,0,0,0,0,0,0,30000
1,0,-0.13,59.56,2,5,2,4,0,0,0,0,0,0,0,30000
1,3,-0.2,41.09,4,5,2,4,0,0,0,0,0,0,0,30000
0,0,0.61,43.21,2,4,3,4,0,0,0,0,0,0,0,30000
0,0,-0.82,44.17,10,3,4,4,0,0,0,0,0,0,0,30000
1,4,-1.35,51.92,13,4,4,4,0,0,0,0,0,0,0,30000
0,0,0.81,52.15,12,6,4,4,0,0,0,0,0,0,0,30000
0,3,-0.19,39.56,97,8,4,4,0,0,0,0,0,0,0,30000
1,0,-0.52,57.29,8,0,5,4,0,0,0,0,0,0,0,30000
0,0,0.39,38.15,3,5,5,4,0,0,0,0,0,0,0,30000
0,0,0.37,38.74,9,2,8,4,0,0,0,0,0,0,0,30000
1,3,0,37.63,1,3,9,4,0,0,0,0,0,0,0,30000
1,0,-0.31,32.44,4,0,0,5,0,0,0,0,0,0,0,30000
1,0,0.75,57.07,3,1,0,5,0,0,0,0,0,0,0,30000
1,0,0,41.48,13,1,0,5,0,0,0,0,0,0,0,30000
1,0,0.75,56.81,14,1,0,5,0,0,0,0,0,0,0,30000
1,0,0.37,49.6,24,1,0,5,0,0,0,0,0,0,0,30000
0,2,-0.75,61.67,98,1,0,5,0,0,0,0,0,0,0,30000
0,0,-0.63,56.26,2,2,0,5,0,0,0,0,0,0,0,30000
1,0,-0.06,65.18,13,2,0,5,0,0,0,0,0,0,0,30000
1,0,1.47,55.04,15,2,0,5,0,0,0,0,0,0,0,30000
1,0,0.8,59.13,20,2,0,5,0,0,0,0,0,0,0,30000
1,0,0.86,69.41,27,2,0,5,0,0,0,0,0,0,0,30000
0,0,0.62,62.11,3,3,0,5,0,0,0,0,0,0,0,30000
1,0,0.71,53.61,5,3,0,5,0,0,0,0,0,0,0,30000
1,4,-0.79,36.97,6,3,0,5,0,0,0,0,0,0,0,30000
1,0,1.15,55.71,10,3,0,5,0,0,0,0,0,0,0,30000
0,0,0.53,45.23,3,4,0,5,0,0,0,0,0,0,0,30000
0,0,0.39,64.04,7,5,0,5,0,0,0,0,0,0,0,30000
1,4,-0.35,54.07,11,6,0,5,0,0,0,0,0,0,0,30000
0,5,0.2,57.7,10,8,0,5,0,0,0,0,0,0,0,30000
0,0,0.75,64.19,4,2,1,5,0,0,0,0,0,0,0,30000
1,0,0.7,57.7,5,3,1,5,0,0,0,0,0,0,0,30000
0,0,0.8,57.07,10,3,1,5,0,0,0,0,0,0,0,30000
1,0,1.1,49.88,24,3,1,5,0,0,0,0,0,0,0,30000
1,2,-1.35,40.61,10,7,1,5,0,0,0,0,0,0,0,30000
0,0,0.72,56.97,42,8,1,5,0,0,0,0,0,0,0,30000
0,0,1.02,62.4,5,1,3,5,0,0,0,0,0,0,0,30000
1,0,-0.33,52.48,6,2,3,5,0,0,0,0,0,0,0,30000
1,0,0.17,48.08,13,2,3,5,0,0,0,0,0,0,0,30000
1,4,-1.08,43.54,5,3,3,5,0,0,0,0,0,0,0,30000
1,0,-0.02,52.74,6,3,3,5,0,0,0,0,0,0,0,30000
1,2,-0.37,48.3,13,3,4,5,0,0,0,0,0,0,0,30000
1,2,-0.73,51.82,3,5,4,5,0,0,0,0,0,0,0,30000
0,0,-0.21,51.12,14,5,4,5,0,0,0,0,0,0,0,30000
0,0,0.47,60.29,6,8,4,5,0,0,0,0,0,0,0,30000
1,0,-0.5,49.7,29,2,6,5,0,0,0,0,0,0,0,30000
1,6,-0.05,54.77,25,5,6,5,0,0,0,0,0,0,0,30000
1,3,-0.14,46.72,2,0,0,6,0,0,0,0,0,0,0,30000
1,0,-0.69,56.8,15,0,0,6,0,0,0,0,0,0,0,30000
0,0,-0.05,64.99,6,1,0,6,0,0,0,0,0,0,0,30000
1,0,-0.84,63.13,8,1,0,6,0,0,0,0,0,0,0,30000
1,0,0.66,71.37,11,1,0,6,0,0,0,0,0,0,0,30000
0,0,-0.68,58.83,2,2,0,6,0,0,0,0,0,0,0,30000
1,0,0.31,65.84,3,2,0,6,0,0,0,0,0,0,0,30000
0,0,0.89,68.24,10,2,0,6,0,0,0,0,0,0,0,30000
1,2,-0.19,56.91,31,5,0,6,0,0,0,0,0,0,0,30000
1,0,-0.42,60.91,15,5,1,6,0,0,0,0,0,0,0,30000
0,2,0.62,54.54,11,2,2,6,0,0,0,0,0,0,0,30000
1,0,0.8,60.29,12,0,4,6,0,0,0,0,0,0,0,30000
1,0,-0.78,42.53,8,5,0,1,1,0,0,0,0,0,0,30000
0,5,-0.37,28.46,9,7,0,1,1,0,0,0,0,0,0,30000
0,0,0.16,39.49,5,5,2,2,1,0,0,0,0,0,0,30000
1,3,0.48,47.62,4,2,0,3,1,0,0,0,0,0,0,30000
1,4,-0.8,43.19,17,2,0,3,1,0,0,0,0,0,0,30000
0,0,1.52,55.47,4,5,0,3,1,0,0,0,0,0,0,30000
1,3,0.03,46.03,7,5,0,3,1,0,0,0,0,0,0,30000
0,0,-0.25,38.02,23,6,0,3,1,0,0,0,0,0,0,30000
0,0,0.59,65.03,4,0,0,4,1,0,0,0,0,0,0,30000
1,0,0.78,49.79,17,1,0,4,1,0,0,0,0,0,0,30000
1,2,1.05,38.76,5,3,0,4,1,0,0,0,0,0,0,30000
1,5,0.44,50.05,10,3,0,4,1,0,0,0,0,0,0,30000
1,2,-0.45,44.93,6,4,0,4,1,0,0,0,0,0,0,30000
0,0,1.54,59.96,15,6,0,4,1,0,0,0,0,0,0,30000
0,0,0.99,54.97,3,8,0,4,1,0,0,0,0,0,0,30000
1,5,-1.16,38.6,20,8,0,4,1,0,0,0,0,0,0,30000
1,0,1.39,55.13,10,2,2,4,1,0,0,0,0,0,0,30000
1,0,1.17,56.79,15,2,0,5,1,0,0,0,0,0,0,30000
0,5,-0.51,49.49,21,3,0,5,1,0,0,0,0,0,0,30000
1,0,0.96,64.69,18,5,0,5,1,0,0,0,0,0,0,30000
0,0,-0.02,40.68,98,8,0,5,1,0,0,0,0,0,0,30000
1,0,0.91,61.07,4,2,1,5,1,0,0,0,0,0,0,30000
1,0,-0.46,52.16,21,2,2,5,1,0,0,0,0,0,0,30000
0,6,1.22,67.35,14,4,2,5,1,0,0,0,0,0,0,30000
0,0,0.04,55.45,2,8,4,5,1,0,0,0,0,0,0,30000
1,0,0.11,65.32,98,1,0,6,1,0,0,0,0,0,0,30000
1,0,1.05,60.95,5,2,0,6,1,0,0,0,0,0,0,30000
1,0,0.04,63.1,12,2,0,6,1,0,0,0,0,0,0,30000
1,0,0.46,58.47,18,2,0,6,1,0,0,0,0,0,0,30000
1,5,-0.48,55.09,98,2,0,6,1,0,0,0,0,0,0,30000
0,0,0.22,62.73,18,3,0,6,1,0,0,0,0,0,0,30000
1,4,-0.84,49.44,8,8,0,6,1,0,0,0,0,0,0,30000
1,0,1.02,69.1,2,1,1,6,1,0,0,0,0,0,0,30000
1,0,0.2,57.56,12,1,2,6,1,0,0,0,0,0,0,30000
0,3,-0.09,50.56,3,8,0,1,0,1,0,0,0,0,0,30000
0,3,0.8,55.24,20,5,0,2,0,1,0,0,0,0,0,30000
0,0,0.57,58.89,12,1,0,3,0,1,0,0,0,0,0,30000
0,0,1.2,58.58,9,5,0,3,0,1,0,0,0,0,0,30000
0,3,0.32,35.6,2,8,0,3,0,1,0,0,0,0,0,30000
0,0,0.31,63.06,3,2,3,3,0,1,0,0,0,0,0,30000
0,0,0.43,65.39,5,5,0,4,0,1,0,0,0,0,0,30000
0,3,0.12,51.35,6,8,3,4,0,1,0,0,0,0,0,30000
1,0,0.81,57.12,7,2,0,5,0,1,0,0,0,0,0,30000
0,0,-0.09,40.42,4,3,4,5,0,1,0,0,0,0,0,30000
0,0,1.45,58.9,9,5,4,5,0,1,0,0,0,0,0,30000
1,2,-0.44,45.07,6,5,0,6,0,1,0,0,0,0,0,30000
1,0,0.52,58.04,98,1,1,6,0,1,0,0,0,0,0,30000
1,5,0.62,56.02,6,5,3,6,0,1,0,0,0,0,0,30000
0,0,0.18,53.16,98,8,3,6,0,1,0,0,0,0,0,30000
0,3,0.65,44.92,26,4,0,3,1,1,0,0,0,0,0,30000
1,5,0.16,49.5,15,2,0,4,1,1,0,0,0,0,0,30000
0,0,0.72,46.29,14,4,0,4,1,1,0,0,0,0,0,30000
0,0,1.01,56.44,2,0,0,5,1,1,0,0,0,0,0,30000
0,0,-0.39,61.48,9,6,0,5,1,1,0,0,0,0,0,30000
0,0,0.32,68.59,5,2,3,5,1,1,0,0,0,0,0,30000
1,0,0.22,65.84,2,1,6,5,1,1,0,0,0,0,0,30000
1,0,1.08,71.24,14,0,0,6,1,1,0,0,0,0,0,30000
0,0,1.54,66.45,3,2,0,6,1,1,0,0,0,0,0,30000
0,0,1.08,56.86,8,2,0,6,1,1,0,0,0,0,0,30000
0,0,-0.21,49.47,4,6,0,1,0,2,0,0,0,0,0,30000
0,0,-0.06,51.57,6,5,1,3,0,2,0,0,0,0,0,30000
0,3,-0.11,36.71,20,8,2,3,0,2,0,0,0,0,0,30000
1,4,-1.67,48.08,4,5,3,3,0,2,0,0,0,0,0,30000
0,0,0.12,49.11,2,8,3,3,0,2,0,0,0,0,0,30000
0,0,0.34,59.34,2,2,0,4,0,2,0,0,0,0,0,30000
1,2,0.89,58.26,11,2,1,5,0,2,0,0,0,0,0,30000
1,0,0.75,52.74,10,6,1,5,0,2,0,0,0,0,0,30000
0,2,0.96,45.84,19,8,2,5,0,2,0,0,0,0,0,30000
0,4,0.7,43.18,5,8,0,3,1,2,0,0,0,0,0,30000
0,0,0.87,64.47,18,0,0,5,1,2,0,0,0,0,0,30000
1,5,0.71,45.11,16,4,0,5,1,2,0,0,0,0,0,30000
0,3,-1.27,57.23,29,8,0,2,0,0,1,0,0,0,0,30000
1,3,-0.01,50.37,10,5,1,3,0,0,1,0,0,0,0,30000
0,4,-1.43,44.24,6,2,2,3,0,0,1,0,0,0,0,30000
1,0,0.43,43.07,12,5,3,3,0,0,1,0,0,0,0,30000
1,6,-0.34,45.69,8,1,0,4,0,0,1,0,0,0,0,30000
1,3,-0.12,35.36,3,5,0,4,0,0,1,0,0,0,0,30000
1,5,0.08,44.1,5,7,1,4,0,0,1,0,0,0,0,30000
1,3,0.31,54.25,18,3,0,5,0,0,1,0,0,0,0,30000
0,5,-0.24,71.17,11,1,0,6,0,0,1,0,0,0,0,30000
0,0,0.82,65.41,13,2,0,6,0,0,1,0,0,0,0,30000
0,0,0.32,66.02,7,3,0,6,0,0,1,0,0,0,0,30000
1,0,0.31,59.99,12,4,0,6,0,0,1,0,0,0,0,30000
1,6,1.23,52.77,12,2,0,2,1,0,1,0,0,0,0,30000
1,0,-0.13,46.06,25,2,0,3,1,0,1,0,0,0,0,30000
1,0,0.15,58.73,6,3,0,3,1,0,1,0,0,0,0,30000
0,0,1.72,59.7,3,2,1,3,1,0,1,0,0,0,0,30000
1,0,-0.18,53.76,28,2,0,4,1,0,1,0,0,0,0,30000
1,3,-0.49,37.13,15,8,0,4,1,0,1,0,0,0,0,30000
1,0,0.86,61.12,15,1,1,5,1,0,1,0,0,0,0,30000
1,0,0.92,61.26,3,2,0,6,1,0,1,0,0,0,0,30000
0,0,0.11,50.02,8,6,1,3,0,1,1,0,0,0,0,30000
0,3,0.3,43.5,18,3,0,2,1,1,1,0,0,0,0,30000
0,0,0.73,56.92,14,2,2,4,1,1,1,0,0,0,0,30000
1,0,1.56,63.49,11,0,0,5,1,1,1,0,0,0,0,30000
0,3,-1.41,44.04,3,3,2,2,0,2,1,0,0,0,0,30000
1,0,0.21,59.28,18,1,2,5,0,0,0,1,0,0,0,30000
1,0,0.41,47.66,3,3,2,5,0,0,0,1,0,0,0,30000
1,0,0.9,57.59,10,2,1,6,0,0,0,1,0,0,0,30000
0,0,0.41,52.96,5,1,2,6,0,0,0,1,0,0,0,30000
1,0,0.89,65.07,5,2,6,4,1,0,0,1,0,0,0,30000
1,0,-0.21,60,25,8,0,5,1,0,0,1,0,0,0,30000
1,0,-0.79,60.1,12,2,0,6,1,0,0,1,0,0,0,30000
1,3,0.21,40.19,2,4,0,2,0,1,0,1,0,0,0,30000
1,0,0.41,62.98,16,0,0,6,0,0,1,1,0,0,0,30000
0,0,0.12,54.25,4,4,2,6,0,0,1,1,0,0,0,30000
0,0,0.33,52.27,21,3,8,1,1,0,1,1,0,0,0,30000
1,0,0.72,51.85,6,2,0,3,0,0,0,0,1,0,0,30000
0,3,0.63,31.94,13,1,1,4,0,0,0,0,1,0,0,30000
1,0,0.44,57.12,6,3,0,5,0,0,0,0,1,0,0,30000
1,3,0.22,51.28,9,7,0,5,0,0,0,0,1,0,0,30000
1,0,-0.03,54.99,17,8,0,5,0,0,0,0,1,0,0,30000
1,0,-0.69,55.5,6,5,4,5,0,0,0,0,1,0,0,30000
1,0,0.73,54.77,24,1,0,6,0,0,0,0,1,0,0,30000
1,0,1.31,51.03,5,3,0,6,0,0,0,0,1,0,0,30000
1,4,0.14,58.93,97,4,0,6,0,0,0,0,1,0,0,30000
1,0,0.99,63.96,15,5,0,6,0,0,0,0,1,0,0,30000
0,0,-0.04,57.26,7,7,0,6,0,0,0,0,1,0,0,30000
1,0,0.24,58.16,15,8,0,6,0,0,0,0,1,0,0,30000
1,0,0.07,57.48,7,1,5,6,0,0,0,0,1,0,0,30000
1,0,0.96,59.61,13,1,0,5,1,0,0,0,1,0,0,30000
1,2,1.37,52.49,14,1,0,5,1,0,0,0,1,0,0,30000
1,0,0.8,60.2,10,2,2,5,1,0,0,0,1,0,0,30000
1,4,-1.25,43.02,12,2,5,5,1,0,0,0,1,0,0,30000
1,0,1.8,63.23,97,0,0,6,1,0,0,0,1,0,0,30000
1,4,0.62,60.43,98,2,0,6,1,0,0,0,1,0,0,30000
0,0,0.13,54.8,12,3,0,5,0,1,0,0,1,0,0,30000
0,0,1.14,60.92,4,3,1,5,1,1,0,0,1,0,0,30000
0,0,-0.18,48.54,6,3,8,4,0,0,1,0,1,0,0,30000
0,0,-0.47,70.69,18,2,1,6,0,0,1,0,1,0,0,30000
0,0,-0.01,55.36,6,6,1,6,0,0,1,0,1,0,0,30000
0,6,1.45,58.84,5,2,4,4,1,0,1,0,1,0,0,30000
1,0,0.93,61.84,25,1,0,6,1,0,1,0,1,0,0,30000
1,0,1.08,63.02,15,5,0,6,1,0,1,0,1,0,0,30000
1,3,0.75,56.03,16,8,0,4,1,1,1,0,1,0,0,30000
1,4,-0.91,53.13,98,2,0,6,0,0,0,1,1,0,0,30000
0,0,0.1,60.98,4,8,0,6,0,0,0,1,1,0,0,30000
1,0,1.54,64.43,10,1,0,5,1,0,0,1,1,0,0,30000
0,3,0.75,64.64,9,8,0,5,0,1,0,1,1,0,0,30000
1,4,-0.86,37,5,3,0,2,0,0,1,1,1,0,0,30000
1,0,-0.69,54.62,17,2,0,4,1,0,1,1,1,0,0,30000
1,6,0.54,67.88,12,0,2,6,1,0,1,1,1,0,0,30000
1,4,-0.37,38.23,8,4,0,2,0,0,0,0,0,1,0,30000
0,3,-1.25,47.96,8,8,0,2,0,0,0,0,0,1,0,30000
0,0,1.05,67.51,8,3,0,5,0,0,0,0,0,1,0,30000
0,0,0.11,54.92,7,5,0,5,0,0,0,0,0,1,0,30000
1,0,0.37,56.51,5,2,2,5,0,0,0,0,0,1,0,30000
1,0,0.22,63.34,6,5,0,6,0,0,0,0,0,1,0,30000
1,0,0.9,58.01,3,0,0,4,1,0,0,0,0,1,0,30000
0,0,0.66,60.3,11,2,0,4,1,0,0,0,0,1,0,30000
1,0,0.98,58.39,14,2,1,4,1,0,0,0,0,1,0,30000
1,0,-0.18,53.82,1,0,0,5,0,1,0,0,0,1,0,30000
0,0,1.05,58.47,17,0,1,5,0,1,0,0,0,1,0,30000
0,0,0.19,60.22,26,3,2,5,1,1,0,0,0,1,0,30000
0,0,1.07,58.32,5,3,0,6,1,1,0,0,0,1,0,30000
0,3,0.06,46.64,3,2,0,3,0,2,0,0,0,1,0,30000
1,1,1.55,60.57,21,0,0,6,1,2,0,0,0,1,0,30000
0,3,-0.35,45.55,4,8,0,3,0,0,1,0,0,1,0,30000
1,0,-0.72,62.62,9,2,0,4,0,0,1,0,0,1,0,30000
1,5,-0.11,50,12,1,1,4,0,0,1,0,0,1,0,30000
1,0,1.42,64.13,4,1,0,5,1,0,1,0,0,1,0,30000
1,0,0.55,35.29,7,2,5,4,0,1,1,0,0,1,0,30000
1,0,1.31,61.44,9,0,0,5,0,1,1,0,0,1,0,30000
1,0,0.69,63.09,18,8,4,6,0,0,0,1,0,1,0,30000
1,6,0.31,67.2,17,1,1,5,1,0,0,1,0,1,0,30000
1,0,0.55,62.11,11,3,0,6,1,0,1,1,0,1,0,30000
1,5,-0.91,40.1,6,3,0,5,0,0,0,0,1,1,0,30000
1,0,-0.42,53.5,35,2,5,6,1,0,0,0,1,1,0,30000
0,5,-0.52,35.99,1,8,4,5,0,2,0,0,1,1,0,30000
0,0,0.73,46.82,17,0,0,6,1,0,1,0,1,1,0,30000
1,0,1.37,53.72,8,2,0,6,1,1,0,1,1,1,0,30000
1,0,0.28,58.03,10,3,2,5,1,0,1,1,1,1,0,30000
0,0,0.11,46.81,7,6,0,3,0,0,0,0,0,0,1,30000
0,4,-0.68,38.43,4,8,0,3,0,0,0,0,0,0,1,30000
1,4,-1.14,58.87,13,2,4,3,0,0,0,0,0,0,1,30000
1,2,-0.99,36.71,12,3,0,4,0,0,0,0,0,0,1,30000
0,0,-0.03,58.79,14,3,0,4,0,0,0,0,0,0,1,30000
1,0,-0.06,48.6,4,3,4,4,0,0,0,0,0,0,1,30000
0,0,0.3,61.05,2,6,4,4,0,0,0,0,0,0,1,30000
0,2,1,57.81,2,3,4,5,0,0,0,0,0,0,1,30000
1,2,1.27,68.24,25,0,0,6,0,0,0,0,0,0,1,30000
0,0,1.47,55.41,98,3,0,6,0,0,0,0,0,0,1,30000
1,0,0.27,48.26,17,2,0,4,1,0,0,0,0,0,1,30000
0,0,1.63,76.33,18,2,0,5,1,0,0,0,0,0,1,30000
1,0,0.42,47.05,10,3,0,5,1,0,0,0,0,0,1,30000
0,0,-0.5,48.96,13,0,4,5,1,0,0,0,0,0,1,30000
0,0,0.63,58.28,98,4,0,2,0,1,0,0,0,0,1,30000
1,3,-0.7,58.86,11,2,0,5,0,1,0,0,0,0,1,30000
1,0,0.64,50.25,14,2,2,4,1,1,0,0,0,0,1,30000
0,0,0.14,40.28,4,4,0,2,0,0,1,0,0,0,1,30000
0,0,-0.76,49.36,6,7,0,2,0,0,1,0,0,0,1,30000
1,0,-0.35,64.74,97,1,1,6,1,0,1,0,0,0,1,30000
